Date,SPX_PX_TO_CASH_FLOW_Diff,SPX_PX_TO_SALES_RATIO_Diff,SPX_PX_TO_BOOK_RATIO_Diff,SPX_PE_RATIO_Diff,SPX_PX_TO_EBITDA_Diff,SPX_PX_TO_CASH_FLOW_QS,SPX_PX_TO_SALES_RATIO_QS,SPX_PX_TO_BOOK_RATIO_QS,SPX_PE_RATIO_QS,SPX_PX_TO_EBITDA_QS,EarningSpread_SPX,JALSH_PX_TO_CASH_FLOW_Diff,JALSH_PX_TO_SALES_RATIO_Diff,JALSH_PX_TO_BOOK_RATIO_Diff,JALSH_PE_RATIO_Diff,JALSH_PX_TO_EBITDA_Diff,JALSH_PX_TO_CASH_FLOW_QS,JALSH_PX_TO_SALES_RATIO_QS,JALSH_PX_TO_BOOK_RATIO_QS,JALSH_PE_RATIO_QS,JALSH_PX_TO_EBITDA_QS,EarningSpread_JASLH,ValuationSpreadLocalGlobal,AAIIBULL.Index,AAIIBEAR.Index,EPUCCUSM.Index
2009-04-26,0.9439424835205079,0.0722559088410598,0.1449609736892899,1.62537566549255,0.6424295803182969,0.019,0.035,0.098,0.082,0.087,25.8002,2.718489908025395,0.2836509997685114,0.2105429634560002,2.831607486038502,0.6335244762777604,0.084,0.048,0.05,0.195,0.038,274.0409,-0.065,812.9999999999998,1132.01,55.19000000000001
2009-05-03,1.018058480224609,0.07649715514238538,0.1553147180197691,1.686386536602831,0.6684412294653959,0.049,0.061,0.12,0.103,0.103,25.1108,2.453317735963041,0.2596114638746916,0.1986146158643202,2.937897671807941,0.5851743795302405,0.034,0.015,0.031,0.215,0.018,269.3205000000003,0.015,804.2600000000001,1142.29,29.66000000000001
2009-05-10,1.021444641571045,0.07544208841557612,0.1510344715164783,1.707980452000904,0.6769893557351371,0.055,0.054,0.115,0.108,0.112,24.4254,2.413165833580726,0.2540200445655358,0.1964515006668801,2.923084110713347,0.5798306412083205,0.031,0.01,0.029,0.207,0.017,-175.5221999999999,0.024,810.02,1133.12,29.66000000000001
2009-05-17,0.9670424946594239,0.07052931715796079,0.1440275014987082,1.640700535462631,0.6490151780319734,0.026,0.026,0.1,0.093,0.095,30.0139,2.33546061590501,0.2410534686528041,0.1702429357363201,2.905424815797447,0.5000361552947205,0.024,0.001,0.001,0.199,0.001,-185.8741,0.001999999999999998,829.46,1111.22,29.66000000000001
2009-05-24,1.036688610076904,0.07708914154617412,0.1666732977572974,1.642267581107599,0.6259402342368615,0.076,0.08,0.147,0.095,0.068,29.9854,2.3669166375189,0.2433823668770997,0.1808974163251202,2.748924449886914,0.5270586097152005,0.032,0.006,0.012,0.15,0.01,-186.2513000000001,0.044,831.9300000000001,1111.68,29.66000000000001
2009-05-31,1.101505146789551,0.08310263587193821,0.1767757831245777,1.814275253376562,0.7032863544857112,0.105,0.124,0.153,0.14,0.139,30.1101,2.43953367904147,0.2512218812652723,0.1977433284659202,2.614165101698493,0.5544571438540805,0.049,0.02,0.046,0.117,0.021,-194.0847999999999,0.05599999999999999,845.6300000000002,1112.52,44.53
2009-06-07,1.093581971435547,0.08341471488246321,0.1539539634672908,1.924831835035729,0.782717488115199,0.103,0.127,0.13,0.158,0.16,32.3847,2.533189248038549,0.2642632488039601,0.2064523668121601,2.690038259974263,0.5706732285542405,0.076,0.045,0.067,0.136,0.03,-236.4521999999999,0.027,855.6900000000003,1109.27,44.53
2009-06-14,1.052309522094727,0.08161911780812627,0.1411945235663912,1.869057466663177,0.7646267348784929,0.087,0.123,0.096,0.148,0.159,32.3728,2.651100373683788,0.2708704204266025,0.1952586874112001,2.727842180541638,0.5834284982118406,0.111,0.056,0.038,0.145,0.046,-242.0023999999999,-0.02400000000000001,855.2100000000003,1112.9,44.53
2009-06-21,1.071607456512451,0.0837716872719926,0.1505156802835371,1.93865214078241,0.7941314890549581,0.101,0.136,0.13,0.171,0.171,32.3885,2.769406714358382,0.2798332115366459,0.1932345156915202,2.82829425053769,0.6082416215654406,0.135,0.081,0.037,0.178,0.062,-241.5071,-0.034,859.5900000000003,1115.47,44.53
2009-06-28,1.161160211791992,0.09282278384891961,0.1706675250747492,2.110045898982154,0.865237422389757,0.135,0.165,0.169,0.239,0.225,32.2718,2.821703079852152,0.2928989733820713,0.2089398384844802,2.922273062699638,0.6567639420518405,0.149,0.107,0.088,0.203,0.096,-289.0676999999998,-0.01399999999999998,863.5900000000003,1109.6,44.53
2009-07-05,1.162027704925537,0.0923010321578227,0.1699774493797596,2.096514996229951,0.8600934333694124,0.139,0.162,0.166,0.236,0.22,32.4315,2.76985680788365,0.2914363872815869,0.2032047188531202,2.924215421088466,0.6433701798707205,0.137,0.105,0.073,0.2,0.092,-326.3367999999998,0.002000000000000002,852.7300000000002,1119.13,36.37
2009-07-12,1.097290659332275,0.08692413825338449,0.1688967481121789,1.974260333125061,0.8098721771382512,0.117,0.153,0.169,0.18,0.181,32.2788,2.678578388264275,0.2815836441785578,0.1911858095513602,2.830049201784782,0.6089096392038406,0.115,0.087,0.031,0.165,0.063,-366.0483999999999,0.002000000000000002,853.0100000000001,1126.41,36.37
2009-07-19,1.103700790863037,0.09026974823451632,0.1713312690869076,2.020426726129755,0.8287373915630487,0.124,0.168,0.18,0.193,0.202,32.7492,2.657253698276004,0.2797826698717663,0.1866200378931201,2.783370224472315,0.6034687172761607,0.115,0.085,0.021,0.142,0.06,-368.4652999999998,0.008999999999999994,854.48,1127.15,36.37
2009-07-26,1.084863267364502,0.08209730211177403,0.1462889727118702,1.925636953550399,0.7898463459292412,0.111,0.129,0.116,0.168,0.17,33.0782,2.623768322108856,0.2723813141717207,0.1775159010304001,2.749532724627611,0.5673421476403205,0.104,0.06,0.007,0.122,0.029,-388.2227000000003,0.007000000000000006,866.8100000000001,1122.3,36.37
2009-08-02,1.016981456604004,0.07632789707698115,0.1386578346223967,1.788057670276068,0.7336861789151845,0.057,0.073,0.084,0.138,0.154,32.9989,2.584010836810478,0.2653628291078577,0.1787243513600002,2.689270604032014,0.5583865395148804,0.095,0.047,0.013,0.096,0.026,-394.1244000000002,-0.038,889.8499999999999,1109.67,16.48999999999999
2009-08-09,1.061394992370606,0.08530271205955968,0.1588891684487893,1.902473644372695,0.7864928770654482,0.104,0.154,0.163,0.17,0.179,34.3759,2.689250366212109,0.2791739917134944,0.1974639609651202,2.802088643358525,0.6184659543091205,0.136,0.093,0.077,0.152,0.094,-375.2018,-0.03200000000000001,906.94,1105.59,16.48999999999999
2009-08-16,1.100554054718018,0.08468555686273621,0.2006711197940817,1.929325874363851,0.8089499205010919,0.132,0.152,0.301,0.179,0.195,34.5159,2.777592934815653,0.2875327663551849,0.1960254832025602,2.911795230525564,0.6163876792012807,0.166,0.12,0.071,0.193,0.091,-245.7020000000002,-0.034,936.3,1081.87,16.48999999999999
2009-08-23,1.103361727752685,0.0844918916038945,0.1887125984267596,1.931300498310388,0.8337133324959152,0.142,0.155,0.242,0.184,0.234,34.8408,2.830152552951315,0.2941442509555141,0.2039344493363202,2.962124145208456,0.6415485840844806,0.189,0.146,0.112,0.211,0.122,-254.4888000000001,-0.04700000000000001,946.07,1066.73,16.48999999999999
2009-08-30,1.224785293731689,0.09492373154975588,0.1569417890449312,2.215894500833894,0.9057243010631761,0.195,0.215,0.156,0.448,0.335,34.7543,2.928769835470709,0.3084788963823388,0.2194298304460802,3.079340422183358,0.6894456671948805,0.22,0.181,0.151,0.227,0.159,-259.2825999999998,-0.02499999999999999,961.13,1045.0,16.48999999999999
2009-09-06,1.285522791900635,0.09982764970137985,0.1635610760938509,2.383396461434629,0.9157477865116378,0.205,0.222,0.182,0.865,0.351,34.7423,2.935000156567129,0.3044612069151774,0.2085124889702402,3.09623633674128,0.6543888297728006,0.221,0.174,0.127,0.223,0.137,-274.4427999999998,-0.01600000000000001,971.4600000000002,1028.5,56.68000000000001
2009-09-13,1.303857198791504,0.1047496875760528,0.1630160724542092,2.474548287675551,0.953806742915554,0.212,0.229,0.184,0.972,0.429,34.8659,2.932247524763185,0.303135477580201,0.2116328647731202,3.085555789477101,0.6633739563161606,0.225,0.172,0.142,0.224,0.148,-328.8246999999999,-0.01300000000000001,963.73,1034.23,56.68000000000001
2009-09-20,1.330261539459229,0.1022736424283699,0.1543408063294553,2.461942989650308,0.9503131619383725,0.216,0.228,0.152,0.962,0.424,34.8651,2.968454688468624,0.3097275697757707,0.2144598480640002,3.123248497045905,0.6712117694054407,0.239,0.198,0.152,0.233,0.159,-334.5260999999998,-0.02299999999999999,966.7400000000001,1031.84,56.68000000000001
2009-09-27,1.284107253570557,0.09500783916161931,0.1514998028122886,2.336619520089453,0.9025291641728044,0.206,0.216,0.147,0.729,0.33,34.9241,2.942423587546692,0.304811738713747,0.2099342620876802,3.079379683169334,0.6552488142336006,0.229,0.182,0.139,0.226,0.139,-349.5420999999999,-0.02300000000000002,963.1700000000001,1039.33,56.68000000000001
2009-10-04,1.327628095855713,0.1051086758247875,0.1724478308612415,2.475915094363891,0.9566637509161903,0.224,0.243,0.226,0.969,0.443,34.9331,2.958727552457158,0.3083180360342591,0.2189219256883202,3.081910354508605,0.6844801974374405,0.243,0.199,0.174,0.23,0.18,545.0762,-0.01899999999999999,971.0100000000001,1030.52,-42.30000000000001
2009-10-11,1.385206923675537,0.1115226051881354,0.183059069006349,2.600740800610653,1.004658790623189,0.24,0.271,0.246,0.996,0.626,34.883,2.989451968755788,0.3157588944179557,0.2152042438604802,3.032703634802498,0.6476773036646406,0.254,0.229,0.161,0.218,0.133,544.5035,-0.01400000000000001,961.9600000000002,1035.89,-42.30000000000001
2009-10-18,1.389680474090576,0.1066375781825243,0.1678141616721596,2.571766910411299,0.9937107772626212,0.242,0.248,0.209,0.988,0.567,35.5988,2.705388719094951,0.295686942812887,0.1866446092236802,2.087192749981438,0.4972950312499207,0.14,0.153,0.033,0.001,0.004,553.1658,0.102,977.44,1031.03,-42.30000000000001
2009-10-25,1.346759443511963,0.1014043275453954,0.157274543726585,2.488412401175613,0.9625610645885346,0.235,0.235,0.165,0.963,0.46,36.4293,3.084801495396681,0.3018158102088413,0.2013433410457602,3.030934531836599,0.6240054802176008,0.276,0.175,0.109,0.226,0.115,558.3167000000001,-0.04100000000000004,981.8300000000003,1023.13,-42.30000000000001
2009-11-01,1.355145498962402,0.1077974943973646,0.1732258004184469,2.550902036799015,0.9867445996776111,0.241,0.262,0.24,0.986,0.539,36.4944,3.804585513350132,0.3362416590556385,0.2413091656089602,4.967756681134693,0.8636525666867207,0.389,0.265,0.237,0.885,0.267,570.5283,-0.148,971.3900000000001,1032.11,-51.78999999999999
2009-11-08,1.445044137268066,0.1181064432045711,0.1871964463150093,2.710517346317063,1.048451143582449,0.265,0.34,0.282,0.999,0.815,36.5162,3.929660894411479,0.3510959898741262,0.2578513460736003,5.225220309558884,0.9227965101056008,0.422,0.271,0.265,0.953,0.282,581.1090999999999,-0.157,949.8000000000002,1052.43,-51.78999999999999
2009-11-15,1.445521414337158,0.1114782831224417,0.1797482226981528,2.664162102581743,1.027863891711455,0.266,0.286,0.257,0.99,0.744,36.921,4.047696023335573,0.36711690036461,0.2730227382220802,5.249109317102344,0.9792188792473608,0.442,0.281,0.277,0.953,0.292,540.5675000000001,-0.176,954.6800000000001,1045.68,-51.78999999999999
2009-11-22,1.317434999847412,0.09313403155936517,0.1759381399004033,2.299486013076033,0.8640845978782203,0.223,0.208,0.248,0.642,0.267,36.9607,4.050854210048491,0.3659730978964061,0.2594695185510402,5.083016088178596,0.9295970911078411,0.444,0.281,0.267,0.914,0.285,443.8489,-0.221,957.0400000000001,1028.88,-51.78999999999999
2009-11-29,1.329189095611572,0.09999288913513917,0.1775476058145841,2.416701841794323,0.9236413623153908,0.231,0.237,0.259,0.896,0.383,37.1344,3.965285358862674,0.354601132322464,0.2473118366105602,4.92950864531155,0.890845509591041,0.431,0.272,0.247,0.854,0.275,377.9034999999999,-0.2,951.1400000000001,1033.95,-51.78999999999999
2009-12-06,1.445618224182129,0.1168949613005482,0.1701944939921211,2.804065185668992,1.111950770830079,0.281,0.343,0.23,1.0,0.965,37.3237,4.023758004371311,0.3626090839281736,0.2604548442521603,5.018517649148386,0.9498302917632008,0.447,0.286,0.277,0.894,0.3,395.5575000000001,-0.166,953.47,1028.36,-32.68000000000001
2009-12-13,1.474361575012207,0.118661476901045,0.171020265505905,2.849693726515946,1.129355010927546,0.292,0.368,0.238,0.998,0.98,37.3477,4.143791846082046,0.3757303102088277,0.2707186386636803,5.202849751980661,0.9754038750412809,0.48,0.311,0.291,0.941,0.307,411.8038000000001,-0.188,962.8199999999999,1017.3,-32.68000000000001
2009-12-20,1.470101320800781,0.1201362176594809,0.1724959332998934,2.894409818233504,1.14168540300054,0.295,0.382,0.25,1.0,0.986,37.0131,4.177992856308739,0.3747774180615016,0.2762854038579202,5.196902830782248,0.9851163517747209,0.49,0.314,0.302,0.937,0.319,408.8984,-0.195,976.93,996.9199999999998,-32.68000000000001
2009-12-27,1.448192094573975,0.1186653030408645,0.1748121390549223,2.862209964014439,1.129975870143268,0.284,0.373,0.266,0.996,0.978,36.1094,4.219426938961383,0.3715657874315719,0.2729456122624002,5.222593022350161,0.9794336419584007,0.502,0.304,0.303,0.947,0.317,406.9621999999999,-0.218,976.7699999999999,990.0099999999999,-32.68000000000001
2010-01-03,1.441458923034668,0.1154151636915091,0.1709159141169779,2.795164313138475,1.106275370352139,0.277,0.332,0.243,0.979,0.94,36.1326,4.233208656261684,0.3701758772592842,0.2625523128064003,5.218080845482373,0.9442061778124808,0.508,0.302,0.283,0.945,0.297,427.5708,-0.231,998.0399999999998,958.3099999999998,-24.77000000000001
2010-01-10,1.457901013946533,0.1174646577767594,0.174005331836199,2.844164896762526,1.125515906729309,0.297,0.361,0.27,0.987,0.967,36.23390000000001,4.241097049217935,0.3722373222640982,0.2683953589811203,5.192567330703727,0.964294949888001,0.52,0.312,0.297,0.939,0.312,417.8010999999999,-0.223,1010.36,937.2499999999999,-24.77000000000001
2010-01-17,1.465548249206543,0.1185053810007462,0.1759550835746293,2.868479218136622,1.134387466897262,0.31,0.384,0.285,0.996,0.983,36.4389,4.299312335784054,0.3814684280374011,0.2733866694400002,5.211999199180442,0.9771978009446407,0.565,0.357,0.319,0.951,0.328,415.075,-0.2549999999999999,1020.2,921.77,-24.77000000000001
2010-01-24,1.478183000183105,0.1188759163572582,0.174301429815974,2.899721177065461,1.147399939045276,0.322,0.395,0.273,1.0,0.993,37.0402,4.320564767891786,0.3789219542967888,0.2749800361011203,5.286166249459314,0.9851914369894408,0.588,0.348,0.324,0.983,0.343,435.0793999999999,-0.266,1012.53,925.1099999999999,-24.77000000000001
2010-01-31,1.517923480834961,0.1251307864927464,0.1910232377032852,2.973678236404766,1.175684929741497,0.328,0.449,0.367,1.0,0.997,37.7901,4.357858627717566,0.3796773576564201,0.2822935989145603,5.499232488231378,1.015957043000321,0.615,0.353,0.333,0.992,0.36,435.2456999999999,-0.287,997.5299999999997,926.62,-22.58999999999997
2010-02-07,1.564229961700439,0.1293906055767046,0.1949010185015029,3.077202809032504,1.215566303579571,0.332,0.525,0.391,0.997,0.997,38.2546,4.422209248049799,0.3901477842072175,0.2927888287027202,5.69207592573513,1.053758586787841,0.671,0.402,0.343,0.996,0.381,439.7952,-0.339,975.76,936.6999999999999,-22.58999999999997
2010-02-14,1.521451394348144,0.1246529212139301,0.186840810475798,2.995977242443824,1.182925381238494,0.33,0.443,0.337,0.991,0.988,38.41849999999999,4.343664667439284,0.3821413754095727,0.2834763054796802,5.616738489916894,1.022241709726721,0.606,0.373,0.336,0.993,0.365,481.3430000000001,-0.276,978.4399999999998,938.5799999999998,-22.58999999999997
2010-02-21,1.468334363555908,0.1195744907135167,0.174214633845156,2.898257809130357,1.136075786531899,0.313,0.402,0.272,0.982,0.963,25.26570000000001,4.216267794470622,0.371659499254694,0.2668500909004802,5.447722819166094,0.9775593785395208,0.503,0.311,0.294,0.983,0.332,339.4637,-0.19,980.3099999999998,925.2599999999999,-22.58999999999997
2010-02-28,1.37725846786499,0.1144972493193253,0.1717923565921668,3.161802621783399,1.159401211706541,0.257,0.327,0.251,1.0,0.982,25.7302,4.088369710241703,0.3591703245190846,0.2582470902784002,5.269067939896895,0.9243697555558409,0.466,0.282,0.275,0.965,0.29,366.7795999999998,-0.209,977.23,916.8199999999999,-54.31
2010-03-07,1.378305970458984,0.1124288861461749,0.1748813548088612,2.96731463296188,1.105736897251789,0.262,0.313,0.285,0.981,0.911,26.02370000000001,4.040525465256265,0.3515026894387128,0.2599697663385602,5.153570872839938,0.8996438629376009,0.454,0.273,0.283,0.911,0.283,336.9538,-0.192,975.7599999999999,899.03,-54.31
2010-03-14,1.564929038696289,0.1138862994329772,0.1628184863548277,2.585762419234958,1.049623817936513,0.357,0.33,0.199,0.911,0.824,26.03789999999998,4.192095989242376,0.3595315330815037,0.2622462880870402,5.292435141162358,0.9329841027635211,0.5,0.292,0.293,0.971,0.304,930.4765,-0.143,978.91,884.32,-54.31
2010-03-21,1.523861084594726,0.1129096353128927,0.1561889576993723,2.452474118470039,1.056915839234339,0.349,0.323,0.163,0.861,0.841,25.95069999999998,4.220985857687282,0.3708413771682864,0.2646423246131202,5.262428380883058,0.925833038576641,0.51,0.327,0.307,0.954,0.299,929.5368000000001,-0.161,975.19,869.65,-54.31
2010-03-28,1.423917903747558,0.1156116841302207,0.1643689348235706,2.345276736699214,1.080242398758021,0.282,0.353,0.219,0.729,0.896,26.00539999999999,4.164064937465692,0.4292878726928744,0.2823708319539203,5.13915165290879,0.914220501498881,0.483,0.607,0.363,0.893,0.295,934.2001,-0.201,964.0300000000001,868.8299999999999,-54.31
2010-04-04,1.46505014831543,0.121043807749148,0.1762889370440529,2.41466490640054,1.113754642115419,0.329,0.448,0.32,0.842,0.928,26.0621,4.468509887330543,0.3752303385794292,0.2777710265036802,5.500324666793672,0.9958930357043206,0.708,0.352,0.354,0.986,0.379,946.3783000000001,-0.3789999999999999,970.2399999999999,858.76,-29.43000000000001
2010-04-11,1.491883867492676,0.1240047779991471,0.1779036905280322,2.47376555971172,1.140856216540499,0.353,0.474,0.333,0.87,0.97,26.1183,4.808958475841319,0.2713886526636517,0.2638570482073602,5.915466102688026,1.081671191541761,0.836,0.068,0.306,1.0,0.439,952.2833,-0.483,965.8,855.34,-29.43000000000001
2010-04-18,1.496788982391357,0.1230783426642383,0.177017182499402,2.475938785187196,1.142052324800007,0.357,0.472,0.327,0.872,0.973,26.57259999999998,4.847742702067393,0.2719753916453217,0.2612090583296002,5.953028369609415,1.069794137338881,0.842,0.07,0.29,0.999,0.435,981.7235000000003,-0.485,973.8,849.33,-29.43000000000001
2010-04-25,1.502672373962402,0.1215715630514252,0.1777760472609088,2.475695352427004,1.142084437964689,0.366,0.454,0.339,0.87,0.973,28.07569999999998,4.894606334775492,0.2754356962619499,0.2704875962572802,6.020703540495078,1.104193847603201,0.857,0.089,0.342,1.0,0.46,1019.5652,-0.491,978.27,841.27,-29.43000000000001
2010-05-02,1.533333950958252,0.1250780471712728,0.1814632093652596,2.521733329608904,1.163870823249232,0.38,0.5,0.363,0.895,0.981,28.8358,4.964100145942314,0.282817603054315,0.2782686314137602,6.114943239620924,1.134843983728641,0.871,0.125,0.376,1.0,0.476,1022.9159,-0.491,997.41,814.35,5.219999999999999
2010-05-09,1.561120753326416,0.1317040876610691,0.1887453049435951,2.619881276080397,1.209227658907318,0.392,0.615,0.411,0.917,0.994,19.98359999999998,4.979775553851926,0.2831627566119219,0.2746766011904003,6.134740888500364,1.099103841561601,0.869,0.129,0.366,0.996,0.46,2064.4484,-0.477,997.9399999999999,804.32,5.219999999999999
2010-05-16,1.591629899139405,0.1381967327179651,0.2288015051503022,2.699090313375032,1.26463810215867,0.402,0.729,0.833,0.924,1.0,20.4969,4.992348115364869,0.2837745528031543,0.2857861547929602,6.182512649192875,1.166282424084481,0.871,0.136,0.402,0.999,0.525,2044.8225,-0.469,991.81,809.1,5.219999999999999
2010-05-23,1.64342694442749,0.1331374244000548,0.2032734590804627,2.625128002987831,1.277956503916612,0.409,0.632,0.511,0.911,0.996,20.67010000000001,4.965687262837507,0.286266990830417,0.2797697979699202,6.18817066561194,1.199216349040641,0.857,0.146,0.386,0.997,0.57,2121.4405,-0.448,991.4499999999999,801.1400000000001,5.219999999999999
2010-05-30,1.583556920166015,0.1313222234010099,0.1762573497683707,2.593616771236524,1.199005112008418,0.401,0.604,0.323,0.897,0.977,20.5976,4.855778655969301,0.2749631107951644,0.2656258986393603,5.981895991705873,1.113709639536641,0.818,0.085,0.321,0.976,0.468,2116.2932,-0.4169999999999999,979.7,818.3600000000001,5.219999999999999
2010-06-06,1.476510417785645,0.1300860553710283,0.1763417818238785,2.546058124628698,1.088696501879048,0.346,0.59,0.325,0.882,0.859,20.5899,4.890848607855521,0.244923793878312,0.2687171254169602,5.830823974105241,1.074401121121281,0.833,0.01,0.338,0.96,0.439,2125.2628,-0.487,974.11,823.84,12.28999999999999
2010-06-13,1.39323444442749,0.1151646902349133,0.1501249320052817,2.369319544929406,1.014463073799313,0.271,0.349,0.138,0.728,0.654,20.63910000000001,4.67714361383283,0.223688906327643,0.2545729331558402,5.688901713224387,1.046714534656001,0.757,0.004,0.27,0.95,0.424,2063.3699,-0.486,966.4800000000001,838.5200000000001,12.28999999999999
2010-06-20,1.35939439453125,0.1145713152006853,0.1554556660859962,2.300811853621819,0.985812704991499,0.258,0.347,0.162,0.598,0.531,20.52259999999998,4.425908322439385,0.2929819104583943,0.2559182762649602,5.705929336660479,1.096787871605761,0.632,0.195,0.279,0.952,0.471,2051.213,-0.374,971.2500000000002,831.5000000000001,12.28999999999999
2010-06-27,1.314310346679687,0.110006883847773,0.1520907259763831,2.186861549184778,0.937189648417774,0.223,0.288,0.152,0.368,0.418,20.27910000000001,4.385842138580166,0.3459063007682843,0.2464716997120002,5.704386509505006,1.057235366912001,0.59,0.323,0.246,0.947,0.432,2061.9911,-0.367,956.5300000000002,840.98,12.28999999999999
2010-07-04,1.310469214935303,0.112906873795067,0.1694083536752176,2.269604918681111,0.9727436634568116,0.221,0.333,0.265,0.557,0.503,20.1093,4.348218350854544,0.3382465671961058,0.2426301734860802,5.622384266504892,1.0475698915072,0.554,0.32,0.241,0.93,0.428,2064.4243,-0.3330000000000001,940.2100000000002,856.9700000000001,9.639999999999986
2010-07-11,1.415531879272461,0.1275480897402937,0.1825226004652299,2.499510064956313,1.07132097201524,0.301,0.564,0.394,0.86,0.837,19.9853,4.52612076363473,0.3597998266022217,0.2733376600473603,5.942616241362058,1.185799244641281,0.693,0.363,0.393,0.967,0.583,2030.6341,-0.392,913.7100000000003,887.1200000000001,9.639999999999986
2010-07-18,1.381850925445557,0.112736809965302,0.1555093648071004,2.32042172868909,0.9946350181998315,0.282,0.33,0.17,0.623,0.576,20.40309999999998,4.572998236924255,0.3608721732352752,0.2630200543641603,6.0271805971696,1.150007053701121,0.714,0.366,0.325,0.974,0.531,2071.647,-0.432,913.0800000000002,890.18,9.639999999999986
2010-07-25,1.259746650390625,0.1007020599356376,0.1431762496627889,2.076055782628064,0.8899633837388948,0.202,0.243,0.108,0.25,0.305,20.8358,4.385841514264714,0.3404701265442391,0.2411861321164802,5.606574479125258,1.034561004928001,0.577,0.326,0.239,0.914,0.413,2038.6813,-0.3749999999999999,910.2400000000002,898.54,9.639999999999986
2010-08-01,1.277712123870849,0.1109108661302569,0.1556530039728002,2.173853947933542,0.931907528353293,0.212,0.31,0.179,0.351,0.413,21.35229999999999,4.357710668809036,0.340385674430207,0.2480330004531202,5.453114703646005,1.033022228188161,0.552,0.33,0.265,0.9,0.416,2042.4841,-0.3400000000000001,921.0100000000001,888.79,53.72999999999999
2010-08-08,1.310597945556641,0.1118603639877076,0.1594488852529946,2.251651304140721,0.964764718593617,0.234,0.329,0.21,0.51,0.497,15.02139999999999,4.461439035670596,0.3478110477035739,0.2512131832371202,5.578689852287811,1.045813786173441,0.648,0.344,0.279,0.909,0.436,2024.9821,-0.414,914.6500000000002,885.15,53.72999999999999
2010-08-15,1.310633869934082,0.1101296895688888,0.1721259109010464,2.30389597577451,0.9710648891649177,0.236,0.307,0.315,0.595,0.513,14.89960000000001,4.578230695535055,0.3586519077659456,0.2580373168384002,5.731681195961564,1.074222686464001,0.716,0.376,0.315,0.94,0.469,2130.3214,-0.48,918.5600000000002,880.05,53.72999999999999
2010-08-22,1.424506843261719,0.122809476522572,0.1744322251081799,2.547344657467141,1.057201261111868,0.334,0.521,0.349,0.881,0.794,14.9953,4.733151177778025,0.3768703327943762,0.2773086054297603,5.983068340729719,1.155901403648001,0.775,0.459,0.439,0.971,0.568,2125.2224,-0.441,913.7800000000002,892.99,53.72999999999999
2010-08-29,1.437283459320068,0.122114093133885,0.1701911900904654,2.414185721685206,1.03960052162322,0.346,0.51,0.295,0.781,0.742,14.93559999999998,4.777641644312884,0.3781752772057874,0.2767243177472002,6.055539645004785,1.151628755553281,0.783,0.466,0.438,0.975,0.559,2095.724,-0.4370000000000001,898.6600000000001,916.2500000000001,53.72999999999999
2010-09-05,1.358293728942871,0.1155927064068375,0.1683144419541904,2.175565673093844,0.9762145974132885,0.29,0.388,0.273,0.352,0.525,14.8905,4.714203859618288,0.3697987178568951,0.2684308348262402,5.947277294924055,1.115171450900481,0.757,0.418,0.383,0.953,0.51,2082.8928,-0.467,884.1700000000001,933.1700000000002,-5.240000000000009
2010-09-12,1.297666201324463,0.1090179059801598,0.1460482928485442,2.076298634968333,0.9348252930647414,0.226,0.296,0.125,0.251,0.422,14.86379999999998,4.573006962493703,0.3569006828482034,0.2551286144665602,5.734189243202565,1.060767642296321,0.703,0.372,0.304,0.921,0.457,2072.4062,-0.477,892.67,934.9000000000002,-5.240000000000009
2010-09-19,1.226470439758301,0.1028634471999364,0.1373099294182287,1.948655884185297,0.8847800662553009,0.196,0.253,0.076,0.194,0.301,14.8207,4.477161059786655,0.3452839820130473,0.2482981545984002,5.563505759382452,1.035042552038401,0.643,0.341,0.273,0.878,0.426,2054.096,-0.447,911.17,924.5000000000002,-5.240000000000009
2010-09-26,1.233533644104004,0.1069673786704361,0.150535454871377,1.973512017858493,0.8963291181243374,0.203,0.286,0.161,0.21,0.332,14.9838,4.540772737860992,0.3493936904258991,0.2529124617011203,5.631175599184788,1.052389779066881,0.685,0.354,0.299,0.893,0.456,2019.7825,-0.482,914.8399999999999,918.7400000000001,-5.240000000000009
2010-10-03,1.289048004302979,0.1102285337993024,0.1598936230259751,2.048835229588365,0.9306419689187742,0.232,0.324,0.235,0.245,0.425,14.9354,4.66346438446372,0.3607463088207326,0.2570405653760003,5.809742433728005,1.065715235128321,0.746,0.403,0.324,0.933,0.471,1740.0494,-0.514,914.5099999999999,919.9900000000001,36.71000000000001
2010-10-10,1.328422722473145,0.1138071349834597,0.1633415250297581,2.116654855288671,0.9615139485688626,0.283,0.389,0.274,0.311,0.513,14.98639999999999,4.756510224175512,0.3674420152881667,0.2662235831398403,5.936569053406979,1.120966660623361,0.772,0.433,0.393,0.947,0.537,1688.4014,-0.489,915.0599999999998,918.0300000000002,36.71000000000001
2010-10-17,1.352199127502441,0.1133101956687693,0.1616206368217128,2.130175570415559,0.9673882673399252,0.315,0.38,0.255,0.33,0.531,15.1416,4.940616130556573,0.3804531253459418,0.2756985107353602,6.276155356630509,1.227962588487681,0.849,0.521,0.461,1.0,0.675,1693.4617,-0.534,924.0399999999998,910.5900000000001,36.71000000000001
2010-10-24,1.345731053619384,0.1135451085027555,0.1629722190070073,2.146462082843474,0.9747859570898578,0.312,0.385,0.272,0.352,0.555,15.71199999999999,4.792000633882913,0.3753725926886503,0.2723001106124803,6.124372576248378,1.157420130135041,0.78,0.482,0.438,0.979,0.586,1698.4743,-0.468,932.3,907.1400000000002,36.71000000000001
