SPX_PX_TO_CASH_FLOW_Diff,EarningSpread_SPX,JALSH_PX_TO_SALES_RATIO_Diff,JALSH_PX_TO_CASH_FLOW_Diff,ValuationSpreadLocalGlobal,EarningSpread_JASLH,AAIIBULL.Index,EPUCCUSM.Index,SPX_PX_TO_CASH_FLOW_QS,JALSH_PE_RATIO_Diff
1.378305970458984,26.02370000000001,0.3515026894387128,4.040525465256265,-0.192,336.9538,975.7599999999999,-54.31,0.262,5.153570872839938
1.564929038696289,26.03789999999998,0.3595315330815037,4.192095989242376,-0.143,930.4765,978.91,-54.31,0.357,5.292435141162358
1.523861084594726,25.95069999999998,0.3708413771682864,4.220985857687282,-0.161,929.5368000000001,975.19,-54.31,0.349,5.262428380883058
1.423917903747558,26.00539999999999,0.4292878726928744,4.164064937465692,-0.201,934.2001,964.0300000000001,-54.31,0.282,5.13915165290879
1.46505014831543,26.0621,0.3752303385794292,4.468509887330543,-0.3789999999999999,946.3783000000001,970.2399999999999,-29.43000000000001,0.329,5.500324666793672
1.491883867492676,26.1183,0.2713886526636517,4.808958475841319,-0.483,952.2833,965.8,-29.43000000000001,0.353,5.915466102688026
1.496788982391357,26.57259999999998,0.2719753916453217,4.847742702067393,-0.485,981.7235000000003,973.8,-29.43000000000001,0.357,5.953028369609415
1.502672373962402,28.07569999999998,0.2754356962619499,4.894606334775492,-0.491,1019.5652,978.27,-29.43000000000001,0.366,6.020703540495078
1.533333950958252,28.8358,0.282817603054315,4.964100145942314,-0.491,1022.9159,997.41,5.219999999999999,0.38,6.114943239620924
1.561120753326416,19.98359999999998,0.2831627566119219,4.979775553851926,-0.477,2064.4484,997.9399999999999,5.219999999999999,0.392,6.134740888500364
1.591629899139405,20.4969,0.2837745528031543,4.992348115364869,-0.469,2044.8225,991.81,5.219999999999999,0.402,6.182512649192875
1.64342694442749,20.67010000000001,0.286266990830417,4.965687262837507,-0.448,2121.4405,991.4499999999999,5.219999999999999,0.409,6.18817066561194
1.583556920166015,20.5976,0.2749631107951644,4.855778655969301,-0.4169999999999999,2116.2932,979.7,5.219999999999999,0.401,5.981895991705873
1.476510417785645,20.5899,0.244923793878312,4.890848607855521,-0.487,2125.2628,974.11,12.28999999999999,0.346,5.830823974105241
1.39323444442749,20.63910000000001,0.223688906327643,4.67714361383283,-0.486,2063.3699,966.4800000000001,12.28999999999999,0.271,5.688901713224387
1.35939439453125,20.52259999999998,0.2929819104583943,4.425908322439385,-0.374,2051.213,971.2500000000002,12.28999999999999,0.258,5.705929336660479
1.314310346679687,20.27910000000001,0.3459063007682843,4.385842138580166,-0.367,2061.9911,956.5300000000002,12.28999999999999,0.223,5.704386509505006
1.310469214935303,20.1093,0.3382465671961058,4.348218350854544,-0.3330000000000001,2064.4243,940.2100000000002,9.639999999999986,0.221,5.622384266504892
1.415531879272461,19.9853,0.3597998266022217,4.52612076363473,-0.392,2030.6341,913.7100000000003,9.639999999999986,0.301,5.942616241362058
1.381850925445557,20.40309999999998,0.3608721732352752,4.572998236924255,-0.432,2071.647,913.0800000000002,9.639999999999986,0.282,6.0271805971696
1.259746650390625,20.8358,0.3404701265442391,4.385841514264714,-0.3749999999999999,2038.6813,910.2400000000002,9.639999999999986,0.202,5.606574479125258
1.277712123870849,21.35229999999999,0.340385674430207,4.357710668809036,-0.3400000000000001,2042.4841,921.0100000000001,53.72999999999999,0.212,5.453114703646005
1.310597945556641,15.02139999999999,0.3478110477035739,4.461439035670596,-0.414,2024.9821,914.6500000000002,53.72999999999999,0.234,5.578689852287811
1.310633869934082,14.89960000000001,0.3586519077659456,4.578230695535055,-0.48,2130.3214,918.5600000000002,53.72999999999999,0.236,5.731681195961564
1.424506843261719,14.9953,0.3768703327943762,4.733151177778025,-0.441,2125.2224,913.7800000000002,53.72999999999999,0.334,5.983068340729719
1.437283459320068,14.93559999999998,0.3781752772057874,4.777641644312884,-0.4370000000000001,2095.724,898.6600000000001,53.72999999999999,0.346,6.055539645004785
1.358293728942871,14.8905,0.3697987178568951,4.714203859618288,-0.467,2082.8928,884.1700000000001,-5.240000000000009,0.29,5.947277294924055
1.297666201324463,14.86379999999998,0.3569006828482034,4.573006962493703,-0.477,2072.4062,892.67,-5.240000000000009,0.226,5.734189243202565
1.226470439758301,14.8207,0.3452839820130473,4.477161059786655,-0.447,2054.096,911.17,-5.240000000000009,0.196,5.563505759382452
1.233533644104004,14.9838,0.3493936904258991,4.540772737860992,-0.482,2019.7825,914.8399999999999,-5.240000000000009,0.203,5.631175599184788
1.289048004302979,14.9354,0.3607463088207326,4.66346438446372,-0.514,1740.0494,914.5099999999999,36.71000000000001,0.232,5.809742433728005
1.328422722473145,14.98639999999999,0.3674420152881667,4.756510224175512,-0.489,1688.4014,915.0599999999998,36.71000000000001,0.283,5.936569053406979
1.352199127502441,15.1416,0.3804531253459418,4.940616130556573,-0.534,1693.4617,924.0399999999998,36.71000000000001,0.315,6.276155356630509
1.345731053619384,15.71199999999999,0.3753725926886503,4.792000633882913,-0.468,1698.4743,932.3,36.71000000000001,0.312,6.124372576248378
1.357964260101318,15.75670000000001,0.3637906702523905,4.366872854274945,-0.214,1700.097,944.4,25.28999999999999,0.329,5.383359405184481
1.38693924911499,9.44410000000002,0.3709122901984041,4.257611038089084,-0.104,1700.0752,956.03,25.28999999999999,0.355,5.112658122484179
1.381796116333008,10.55659999999997,0.3698192253261475,4.299674047459157,-0.139,1707.7993,972.29,25.28999999999999,0.349,5.159483037525892
1.357427557983399,10.5436,0.3677274121028027,4.309833318256031,-0.168,1751.8405,982.46,25.28999999999999,0.332,5.112878210533414
1.438065917358398,10.56829999999999,0.3812442178111485,4.437929956175641,-0.207,1757.7982,992.7700000000001,25.28999999999999,0.412,5.236202081757332
1.512355105438232,10.572,0.3966630069150542,4.441485374422308,-0.12,1743.7662,1007.95,62.97999999999999,0.5,5.419773940678176
1.498143343200684,10.6284,0.3959548384380749,4.401226777557648,-0.101,1736.3346,1018.55,62.97999999999999,0.488,5.442230070676245
1.475886980590821,10.60989999999998,0.3812729158157421,4.423665551722648,-0.141,1776.3483,1034.32,62.97999999999999,0.475,5.34774853297175
1.485052595977783,10.7548,0.3809145944701135,4.433209956230346,-0.139,1766.9994,1072.92,62.97999999999999,0.487,5.330498037627034
1.531218290710449,10.74339999999998,0.3888938340790596,4.505987373118492,-0.1589999999999999,1767.2541,1103.59,44.19,0.53,5.412159940363892
1.555535007629394,10.67520000000002,0.3884004487194512,4.526118196678614,-0.1599999999999999,1771.3052,1120.1,44.19,0.548,5.422529052990712
1.563492983093261,11.30410000000002,0.3903551997997002,4.55378536481886,-0.1719999999999999,1765.7781,1140.28,44.19,0.555,5.4491079208046
1.578511863250732,12.2453,0.3960470605723406,4.611895890243966,-0.1970000000000001,1712.0127,1151.03,44.19,0.567,5.519911692274433
1.592026448364258,12.58629999999999,0.3988052756802485,4.658090939749107,-0.2020000000000001,1868.2255,1162.68,44.19,0.579,5.56731787465916
1.603993506164551,12.6837,0.4051382403312113,4.744355289528816,-0.2250000000000001,1873.5924,1174.46,-7.190000000000026,0.583,5.700009261976764
1.61943392288208,12.7218,0.4080095435099154,4.740857081773851,-0.2080000000000001,1870.6628,1193.75,-7.190000000000026,0.594,5.705335260458016
1.596163247070312,19.1298,0.3930050964013821,4.619274265174385,-0.174,1753.9564,1219.59,-7.190000000000026,0.582,5.509974234354401
1.531471560516357,19.01550000000002,0.3966078208591492,4.693511620971101,-0.254,1743.1828,1225.42,-7.190000000000026,0.532,5.613083413187419
1.614230780792236,18.95010000000001,0.4155057642376542,4.819768805232698,-0.234,1730.2243,1218.34,12.70999999999998,0.605,5.800998719383098
1.923073118133545,19.2046,0.41505115819304,4.844302925521968,-0.1899999999999999,1684.6686,1203.42,12.70999999999998,0.659,5.822667954008006
1.900670713195801,19.73730000000003,0.4056218183090811,4.792264722812131,-0.1649999999999999,1681.4767,1186.94,12.70999999999998,0.657,5.718817846745089
1.697252882537842,20.03360000000002,0.4095121468559969,4.80735203432555,-0.198,1681.4086,1182.15,12.70999999999998,0.627,5.752498688146492
1.637073811035156,19.7261,0.3995073915753481,4.712037348774821,-0.154,1196.7538,1174.93,36.88,0.614,5.64547730859261
1.586934099121094,20.0301,0.3761329545216873,4.506771008795699,-0.06900000000000006,1195.9116,1171.42,36.88,0.584,5.34177564336157
1.61553465713501,20.3313,0.3697405283712176,4.575938121370959,-0.08899999999999997,1192.5688,1164.05,36.88,0.613,5.487494041477202
1.667993575134278,20.8317,0.3932794050140042,4.697719898355001,-0.131,1197.5229,1144.98,36.88,0.633,5.61834056960445
1.682652543792725,21.5331,0.4221106737963206,4.679052006614373,-0.107,1197.3403,1134.65,20.41999999999999,0.642,5.469594107796876
1.631212998504639,17.82339999999999,0.4172359760372619,4.431310084293627,0.04800000000000004,1902.0454,1112.55,20.41999999999999,0.622,5.277017291628931
1.623157506561279,17.8901,0.4104600379718691,4.72704715338062,-0.152,1928.5843,1103.32,20.41999999999999,0.625,5.267268452992989
1.647445594329834,17.76309999999999,0.4157369754455211,5.249623352945647,-0.3099999999999999,1927.9607,1082.61,20.41999999999999,0.64,5.412287307962627
1.730973136291504,17.8673,0.410725433330509,5.173671180288158,-0.244,1922.7792,1058.56,20.41999999999999,0.681,5.316744278837502
1.791304100646972,17.77229999999999,0.4044213028227342,5.144033408502394,-0.2170000000000001,1888.9653,1035.69,-24.91,0.701,5.140834057159208
1.741572106933593,17.6872,0.3966246596744719,5.076254135014726,-0.211,1939.7436,1009.88,-24.91,0.686,5.150506644250267
1.768505085906982,17.53740000000001,0.4027739408038746,5.027598757526724,-0.1830000000000001,1934.1103,975.5999999999999,-24.91,0.701,5.328618351498418
1.759699798736572,17.97699999999999,0.4107136457905758,5.018875977706879,-0.1840000000000001,1834.183,961.45,-24.91,0.697,5.401627330107676
1.669565983886719,17.99160000000002,0.4003194547383174,4.903480894006665,-0.1899999999999999,1737.3322,943.8799999999999,17.52000000000001,0.65,5.294041601120469
1.642768377380371,17.78470000000002,0.3876792761890719,4.810576610245107,-0.152,1715.5509,933.31,17.52000000000001,0.637,5.178684146285653
1.627720757904053,17.80749999999999,0.3823802275148024,4.767091564374525,-0.133,1730.583,921.8699999999999,17.52000000000001,0.63,5.111269779510984
1.708563495025635,18.07170000000002,0.3889908346992654,4.852396438253591,-0.131,1710.3342,919.6899999999999,17.52000000000001,0.689,5.194615066744193
1.759446461181641,17.9936,0.3914591945611519,4.883276375071161,-0.11,1690.6273,905.99,17.91,0.72,5.2319099037784
1.721875394287109,15.14740000000002,0.3944113488908642,4.869299918307929,-0.128,1711.1779,883.7499999999999,17.91,0.694,5.205911888292217
1.817209205932617,14.72150000000002,0.4033659823831872,4.913767773791609,-0.08299999999999996,1816.4759,870.5999999999997,17.91,0.756,5.288247169106859
1.96515292602539,14.55120000000002,0.4074740960567089,4.915383115187035,-0.05599999999999994,1839.8517,869.5299999999997,17.91,0.783,5.340218723574377
1.663321930541992,14.59640000000002,0.372102849907528,4.616111962901933,0.01700000000000002,1838.5224,869.1799999999998,17.91,0.659,4.952186186063158
1.39587923538208,14.6977,0.3550901241503201,4.467395348176177,-0.175,1816.0744,871.8299999999998,97.82,0.372,4.728720875163351
1.380050679473877,14.6384,0.360982876430816,4.517614942060256,-0.232,1833.1505,873.5600000000001,97.82,0.354,4.776090367267149
1.392437425231933,14.36799999999999,0.3588413261285275,4.487448260357856,-0.1899999999999999,1821.645,866.32,97.82,0.379,4.69698545078585
1.463257142028809,14.58919999999999,0.3679357121079018,4.579940822106246,-0.172,1961.0969,849.8400000000001,97.82,0.469,4.807916274382032
1.408849411773682,14.44660000000002,0.3648118394813071,4.618603359724212,-0.267,1942.3349,838.76,22.47999999999999,0.396,4.86473847058001
1.435629861297607,13.96759999999999,0.3789112964701085,4.763036794199843,-0.337,1541.3829,831.74,22.47999999999999,0.428,5.032469575934141
1.463661119689941,13.96560000000002,0.3881641409395613,4.95564127238927,-0.407,1539.8015,839.3500000000001,22.47999999999999,0.48,5.20795422328443
1.333641987304687,13.49679999999999,0.3629517845668834,4.632669885745186,-0.3880000000000001,1549.0571,837.4300000000001,22.47999999999999,0.29,4.948729118411995
1.312472766876221,13.33189999999999,0.3515377640542487,3.916010812397833,-0.07100000000000001,1521.361,844.9700000000001,22.47999999999999,0.261,4.49570360811564
1.401455039215088,9.265299999999996,0.3581179180013002,3.59560412879945,0.1,1532.629,854.3800000000001,-3.679999999999978,0.4,4.344175605986974
1.471453448944092,9.648199999999989,0.3621307756740227,3.633535148498854,0.209,1525.6088,872.4200000000002,-3.679999999999978,0.519,4.379296615151153
1.590308616333008,9.732100000000017,0.3771272549313302,3.73382695685235,0.313,1537.1665,888.74,-3.679999999999978,0.646,4.5141094991379
1.513851610870361,9.6888,0.3872972481116529,3.819277494548864,0.228,1570.9072,891.2700000000001,-3.679999999999978,0.572,4.661262944201535
1.440222703704834,9.761100000000027,0.3923924920285842,3.841710662132637,0.102,1497.8094,899.8900000000001,-12.79999999999998,0.454,4.685844383593087
1.360689188537598,10.0372,0.38315033253932,3.83930468212181,0.0,1845.5941,909.46,-12.79999999999998,0.351,4.639790140162241
1.260820897827148,9.526299999999992,0.3658839760671019,3.775705387364813,-0.123,1868.0786,912.1799999999998,-12.79999999999998,0.216,4.474004323655887
1.357374602355957,10.27500000000003,0.3792814693976753,3.877902497442555,-0.01400000000000001,1804.4335,907.6,-12.79999999999998,0.352,4.561668280674684
1.398858184967041,10.23790000000002,0.3912433938825474,3.98704493474384,0.02599999999999997,1806.2963,906.43,23.99000000000001,0.413,4.723286840410157
1.332176851806641,10.15809999999999,0.3818255594472012,3.912346118306817,-0.07,1701.0534,916.0,23.99000000000001,0.302,4.63341796512483
1.347613670654297,9.989700000000013,0.3806988078282261,3.887003181396048,-0.02600000000000002,1655.5119,925.28,23.99000000000001,0.346,4.604133977111672
1.382534869384766,10.55290000000002,0.3801311779401458,3.87937833286646,0.02900000000000003,1638.7079,934.67,23.99000000000001,0.402,4.60350049689462
1.393801320648193,10.8566,0.3738634261384791,3.811262242498709,0.07500000000000001,1645.9152,955.9100000000001,23.99000000000001,0.426,4.484959392741726
1.409306834564209,10.8751,0.3750556813931489,3.802488020714642,0.1,1627.2349,966.29,36.12,0.451,4.437439470420635
1.432283012542724,15.19119999999999,0.3828136039209122,3.862428493293793,0.115,1577.4229,982.37,36.12,0.492,4.515302651282279
1.402363822937012,15.5463,0.3878460211937907,3.909875327216874,0.03999999999999998,1541.0175,988.64,36.12,0.441,4.584149813930868
1.324338520202637,15.70400000000002,0.3926310058949223,3.946893604148516,-0.118,1537.7639,993.71,36.12,0.294,4.651809644027108
1.512624562835693,15.48130000000002,0.3944777961658661,3.990872411217183,0.206,1532.969900000001,1008.0,4.129999999999995,0.638,4.698817776797863
1.818285370025635,15.3664,0.3906718408287803,4.002498049915527,0.459,1553.532000000001,1019.88,4.129999999999995,0.898,4.658228648560845
1.759496819915771,15.7255,0.3939523596316305,4.022678098761928,0.42,1547.8661,1040.16,4.129999999999995,0.865,4.655731125766925
1.498968917236328,15.97199999999999,0.3930740563113569,4.042720097024016,0.171,1974.7498,1050.03,4.129999999999995,0.625,4.694950597783021
1.411863197937012,16.14779999999999,0.3951765435483929,4.081701195596326,-0.007999999999999952,1907.2093,1057.27,-36.79999999999998,0.465,4.811398518651431
1.452232651824951,16.4469,0.4018506284852534,4.131647184344633,0.06700000000000006,1915.255,1055.67,-36.79999999999998,0.55,5.003050846499287
1.483824566955566,16.67699999999999,0.3879379021941136,3.871236644848028,0.239,1896.8792,1047.83,-36.79999999999998,0.62,4.44481109616087
1.523403082733154,16.96750000000002,0.3748265378668662,3.551236525073628,0.3830000000000001,1869.2936,1036.01,-36.79999999999998,0.671,3.802599732299148
1.500214176483154,17.40990000000002,0.3718322604144108,3.457638050840115,0.362,1868.6475,1023.47,-36.79999999999998,0.645,3.801755366705169
1.453980730438233,14.8642,0.3667686772919105,3.440098827815785,0.2670000000000001,1877.9378,1014.14,-20.90000000000001,0.554,3.795857674016684
1.445100546112061,14.5617,0.36779620026167,3.418291583355817,0.2560000000000001,1930.7977,997.6099999999998,-20.90000000000001,0.538,3.807872927307904
1.498833399963379,14.76219999999999,0.3754285264995896,3.405323297358257,0.3760000000000001,1922.1768,988.4799999999998,-20.90000000000001,0.658,3.873100253027636
1.532997757263184,14.6521,0.3770335539108591,3.425318763631453,0.417,1865.9364,985.9099999999999,-20.90000000000001,0.709,3.910663735393961
1.45119297454834,14.6151,0.3740859690009724,3.406257582148426,0.2680000000000001,1869.1386,975.3599999999999,32.37,0.551,3.895688422474844
1.385019302368164,14.32639999999999,0.3594705100548748,3.339934575919964,0.134,1849.109,962.63,32.37,0.415,3.829725037911199
1.382688441162109,14.2103,0.359258067786037,3.366762590652297,0.126,1850.8963,962.9399999999998,32.37,0.414,3.71791024276511
1.351158248291016,13.85189999999999,0.3737418571209363,3.441228469707509,0.03499999999999998,1836.584,955.2299999999999,32.37,0.356,3.648216731833207
1.317347926330566,14.08390000000001,0.3754555170579189,3.476515946279442,-0.04500000000000004,1857.7635,935.0199999999999,36.52000000000001,0.283,3.683691535083735
1.380614098358155,14.05369999999999,0.3886837798164934,3.596333784350134,0.07500000000000001,1870.22,918.5199999999999,36.52000000000001,0.423,3.787268664482348
1.369403360900879,13.3098,0.389318579231722,3.651468369944986,0.04300000000000004,1849.7119,901.52,36.52000000000001,0.399,3.827446130115197
1.37975231262207,13.13180000000001,0.3834751868726741,3.619929622040984,0.07800000000000001,1810.0658,875.3100000000001,36.52000000000001,0.427,3.75884782013821
1.415478145141602,12.4753,0.3884226473053897,3.694798363680417,0.145,1790.814800000001,859.62,36.52000000000001,0.513,3.825551626801481
1.404870024108887,11.6647,0.3903888822816557,3.731019912386702,0.124,1644.0069,838.4300000000001,-13.03999999999999,0.492,3.876456229041489
1.371146135101318,12.15029999999999,0.3891730185479038,3.697472654906386,0.04400000000000004,1622.7425,832.1899999999999,-13.03999999999999,0.403,3.824755026768603
1.329261811676025,12.38300000000001,0.3927350763219252,3.749929567822629,-0.066,1643.521,825.34,-13.03999999999999,0.307,3.877448184768218
1.46714043838501,13.2359,0.4045313060004952,3.839993364467694,0.244,1654.7763,822.7900000000001,-13.03999999999999,0.649,3.967240977738757
1.531472137298584,13.2642,0.4128159826506482,3.911367807568981,0.334,1625.657400000001,815.1300000000001,-92.78,0.769,4.047740571365258
1.49565450668335,13.1332,0.4146783611159553,3.936264847944697,0.265,1500.048200000001,802.5800000000002,-92.78,0.705,4.078233479350157
1.505126556091308,12.71509999999999,0.4186546508849672,3.973828255440668,0.268,1449.6954,796.6600000000003,-92.78,0.727,4.130952151127862
1.477994624938965,12.7051,0.4144097783421395,3.934255723232736,0.238,1432.516,791.6900000000003,-92.78,0.667,4.088057093006271
1.479178327941894,13.01360000000001,0.4059941773597323,3.884014955925333,0.267,1425.6536,789.6200000000002,-29.34999999999999,0.67,4.020339431102601
1.537126589660644,12.2209,0.4207179059071485,3.984470278303689,0.313,1710.1404,795.3400000000001,-29.34999999999999,0.777,4.108617621582165
1.558753034820556,12.31789999999999,0.4384864313994482,4.027597770513328,0.3160000000000001,1685.0658,794.7400000000001,-29.34999999999999,0.796,4.157345158133392
1.545359377136231,12.06399999999999,0.4263869591203543,4.012970761200469,0.305,1691.7481,795.7600000000002,-29.34999999999999,0.777,4.10487474047647
1.543129957122803,12.00569999999999,0.4027816078742587,4.154923838270292,0.248,1678.1167,789.6100000000001,-29.34999999999999,0.77,4.159352737447742
1.561377099609375,11.9795,0.3971335870166458,4.303194165566268,0.2170000000000001,1660.2307,799.95,6.199999999999989,0.798,4.270250579145833
1.556623493957519,11.7473,0.3997937840040222,4.352555806190282,0.1840000000000001,1666.5843,814.87,6.199999999999989,0.789,4.319104169810569
1.522617823486328,11.8888,0.3983580109206781,4.365012989574323,0.113,1685.6347,813.22,6.199999999999989,0.721,4.336931767682185
1.536134075622559,12.86190000000001,0.4065313106688649,4.42080433362379,0.11,1702.1259,821.0200000000001,6.199999999999989,0.747,4.39038094141076
1.485627477722168,12.83629999999999,0.4126557764989903,4.527942282870411,-0.06599999999999995,1692.4915,834.5,21.15000000000001,0.642,4.45222015098823
1.438528889465332,12.83760000000001,0.4025421967775984,4.430700095815043,-0.12,1653.1437,842.6800000000001,21.15000000000001,0.515,4.367592466720884
1.481118981170654,12.7475,0.4013088753601533,4.36417595290468,0.04300000000000004,1628.3163,853.0200000000001,21.15000000000001,0.63,4.323986844767433
1.496538707427979,12.7076,0.4092266596906428,4.459425354959586,-0.004000000000000004,1614.1127,870.7500000000001,21.15000000000001,0.656,4.382632937642417
1.496097859954834,13.10969999999999,0.412290061091411,4.498557492179239,-0.03300000000000003,1607.6226,882.5100000000001,21.15000000000001,0.651,4.411212184277731
1.531337202758789,13.03359999999999,0.4159779523928165,4.539907075297663,0.01500000000000001,1566.935500000001,890.9900000000001,3.430000000000007,0.731,4.452966369895936
1.528819516143799,13.0506,0.420570228290499,4.581004215131104,-0.02300000000000002,1549.7574,915.2500000000001,3.430000000000007,0.718,4.514424714949565
1.500342643127442,14.3121,0.4221852504407639,4.604210434566449,-0.09499999999999997,1545.9916,931.0700000000002,3.430000000000007,0.657,4.545266870196587
1.527134609832764,14.40219999999999,0.4308979120659858,4.684860597265342,-0.08500000000000008,2059.7494,952.9600000000002,3.430000000000007,0.716,4.607401302755058
1.551083954772949,14.48569999999999,0.4377793964236344,4.756043546216613,-0.06399999999999995,2049.7122,964.5300000000001,-20.75999999999999,0.772,4.668510338975032
1.5669122215271,14.74519999999998,0.4336013736267192,4.721636176063976,-0.002000000000000002,2050.957,970.4600000000002,-20.75999999999999,0.807,4.621056393142264
1.59650914138794,14.86759999999998,0.4363564347419748,4.747479822110149,0.01500000000000001,2071.7835,970.7500000000001,-20.75999999999999,0.845,4.644369070467662
1.60011491470337,23.00920000000002,0.4408185935813542,4.797551725570345,-0.01200000000000001,2051.1929,977.82,-20.75999999999999,0.848,4.697982320982158
1.578043324279785,23.4294,0.4449547406726485,4.826151049727954,-0.06899999999999995,2049.2495,973.1499999999999,-34.98999999999998,0.809,4.729353774444518
1.565394790649414,23.4911,0.4501919350355976,4.84525859607818,-0.103,2009.4757,967.75,-34.98999999999998,0.788,4.802495490055838
1.671104925537109,23.4729,0.4362860237744533,4.717187481289022,0.133,2016.1128,975.67,-34.98999999999998,0.914,4.690313704766492
1.72648274230957,23.79090000000002,0.4258371703547953,4.616409681467237,0.2200000000000001,2014.8925,978.5099999999998,-34.98999999999998,0.934,4.557031630265985
1.70794216293335,23.7602,0.4397684499117342,4.729985732485715,0.131,2013.9664,983.0499999999996,-12.61000000000001,0.925,4.672600543032976
1.729815523071289,23.70219999999999,0.4507530185952062,4.836057450400464,0.05400000000000005,2510.3288,987.9599999999997,-12.61000000000001,0.936,4.776005889050418
1.724959605102539,23.6207,0.4622121086244976,4.870573741314342,0.01300000000000001,2510.0781,978.6099999999996,-12.61000000000001,0.928,4.701952592285044
1.726884128265381,23.57220000000002,0.4554241486404124,4.859457918434617,0.02700000000000002,2508.2987,976.2099999999996,-12.61000000000001,0.928,4.688692639531583
1.753185137329101,23.1987,0.410372156976703,4.449747700449839,0.384,2515.0234,968.7599999999995,-12.61000000000001,0.949,4.755604817253225
1.742393351287842,23.0637,0.3766045962964525,4.046857165326482,0.585,2508.7725,961.2499999999998,-17.89,0.939,4.748938551908544
1.70646449295044,20.7602,0.3719329220320358,3.885911585185605,0.649,2500.8735,973.2199999999998,-17.89,0.895,4.658779749469733
1.746062478790283,20.62839999999998,0.3706036519256761,3.834325118876893,0.729,1005.9857,975.8899999999999,-17.89,0.944,4.640050664874308
1.7770946484375,20.625,0.3725117303203109,3.995725945202558,0.647,1008.1212,983.9299999999998,-17.89,0.968,4.714935226958429
1.755665397796631,20.54519999999999,0.3790437575610268,4.131562798682258,0.5589999999999999,1011.1182,977.6799999999998,-54.26000000000001,0.941,4.774120161053029
1.772528418273926,20.79180000000001,0.3816546593260803,4.258290811154077,0.524,1033.0019,963.9200000000001,-54.26000000000001,0.961,4.884575744068925
1.800277049865723,20.84180000000001,0.3998648671944982,4.366143078399224,0.483,1064.5979,950.49,-54.26000000000001,0.977,5.001679482132593
1.765677406616211,20.8241,0.4209559830883791,4.496714148591693,0.345,1073.389,943.5400000000001,-54.26000000000001,0.943,5.143548446434493
1.745052217102051,20.9333,0.4162958777874252,4.508686267866549,0.3090000000000001,1021.3327,935.11,-79.99000000000001,0.913,5.132648303997479
1.783651872253418,20.87649999999999,0.417239434806135,4.452220086320991,0.4049999999999999,958.7130000000002,930.6500000000001,-79.99000000000001,0.962,5.07844550138573
1.732436985473633,20.8057,0.4086945288363297,4.38786053317523,0.396,929.4086000000002,935.6500000000001,-79.99000000000001,0.887,4.968017450221743
1.657612141876221,20.661,0.3952336062211737,4.317523032115697,0.3750000000000001,905.1387,931.0500000000002,-79.99000000000001,0.811,4.817326676285524
1.691686764984131,20.4635,0.3840771513130899,4.256586443727421,0.4419999999999999,885.7554,928.1300000000002,-79.99000000000001,0.84,4.714770559064243
1.750334897766113,20.32639999999999,0.3807112401156926,4.243510919864483,0.522,885.1687999999999,920.9800000000002,-90.83999999999999,0.915,4.700679501280446
1.800810070800781,17.1735,0.3936151859421735,4.360439761998316,0.514,874.4962999999998,918.2300000000002,-90.83999999999999,0.977,4.826485020992503
1.831334447021484,17.12439999999998,0.3910760161449676,4.365251679674405,0.5169999999999999,878.1216999999997,910.9500000000003,-90.83999999999999,0.984,4.783879819735045
1.889414884490967,17.1392,0.3922457297802501,4.371195730206945,0.514,871.3725,911.5200000000002,-90.83999999999999,0.986,4.807578217003608
1.837908778686523,17.06699999999999,0.400275126348671,4.445843475797453,0.4279999999999999,879.4087,914.0000000000002,-49.58,0.975,4.918362230420565
1.703769598236084,17.04040000000001,0.4102012242203282,4.512776865897991,0.211,858.3896999999997,904.1100000000001,-49.58,0.821,4.997083955740681
1.658360191040039,17.03760000000001,0.418908651641863,4.589832110022233,0.09999999999999998,883.7584999999999,910.69,-49.58,0.773,5.099196099565177
1.619908425750732,16.98200000000001,0.4135205157634734,4.571757346879888,0.08199999999999996,854.5495000000001,917.4,-49.58,0.733,5.057351950320565
1.619021919555664,17.34129999999999,0.4090530550415328,4.536641379539434,0.111,860.2575000000002,917.9599999999999,-49.58,0.731,4.989478610176884
1.690968191986084,17.18759999999999,0.4160372365697381,4.598480191131417,0.131,1007.0932,936.4899999999999,-30.88,0.807,5.059147296745634
1.730861235046387,17.11660000000001,0.431082707057649,4.710720130839948,0.09999999999999998,989.9513999999999,950.9699999999999,-30.88,0.859,5.20052120395158
1.721062845306397,16.7002,0.4414794880569053,4.777580307634761,0.01300000000000001,998.9364,968.9599999999999,-30.88,0.83,5.271381592821869
1.662484271240235,16.75580000000001,0.4168366634221488,4.615878381920779,0.08699999999999997,1001.8491,987.17,-30.88,0.762,5.165324937569384
1.640399837341309,16.86360000000001,0.3922155202455081,4.445360468402509,0.226,781.5919999999996,991.35,5.080000000000013,0.729,5.029912185659347
1.701821570281982,16.86360000000001,0.3991647157180588,4.505393411898418,0.243,784.4496999999997,998.34,5.080000000000013,0.803,5.099043525388637
1.75158927658081,12.5017,0.4084763813022699,4.610118882813167,0.225,766.9205000000002,988.5700000000002,5.080000000000013,0.895,5.316592093248894
1.775611103668213,12.5192,0.4149136147810089,4.696916344295508,0.1930000000000001,765.0558000000001,986.9900000000001,5.080000000000013,0.936,5.281790385541942
1.812964811553955,12.4611,0.4158925046285405,4.752708724488159,0.1739999999999999,758.0817000000002,1004.82,-97.58000000000001,0.967,5.172839913821234
1.772768991546631,12.7504,0.4144156197854016,4.757196536410278,0.119,805.2819999999997,1014.49,-97.58000000000001,0.918,5.167250597371131
